X,date,symbol,adjusted,close,high,low,open,volume,week,year,average.volume,price_pctchange,annual_volatility
23,2023-01-06,GOOG,88.160003662109375,88.160003662109375,88.470001220703125,85.56999969482422,87.36000061035156,26612600,01,2023,24383425,1.6019443042747161,25.4300774597237
24,2023-01-06,META,129.8822021484375,130.02000427246094,130.3300018310547,126.04000091552734,128.97000122070312,27584500,01,2023,30239300,2.4263498799234284,38.51711025545294
25,2023-01-06,MSFT,222.5415496826172,224.92999267578125,225.75999450683597,219.3500061035156,223,43613600,01,2023,39890650,1.1785270811828896,18.708537420988534
26,2023-01-06,NVDA,148.5240936279297,148.58999633789062,150.10000610351562,140.33999633789062,144.74000549316406,40504400,01,2023,40670325,4.164035903654795,66.10202070848821
27,2023-01-06,TSLA,113.05999755859376,113.05999755859376,114.38999938964844,101.80999755859376,103,220911100,01,2023,197672300,2.4651090365942707,39.13239279291877
28,2023-01-09,AAPL,129.26162719726562,130.14999389648438,133.41000366210938,129.88999938964844,130.47000122070312,70790800,02,2023,66667040,0.40889949639626444,6.491078272104406
29,2023-01-09,AMZN,87.36000061035156,87.36000061035156,89.4800033569336,87.08000183105469,87.45999908447266,65266100,02,2023,81390620,1.486987397850048,23.605193144389734
30,2023-01-09,GOOG,88.80000305175781,88.80000305175781,90.83000183105467,88.58000183105469,89.19499969482422,22996700,02,2023,22647200,0.7259520905890104,11.52413217267573
31,2023-01-09,META,129.33277893066406,129.47000122070312,132.9499969482422,129.27999877929688,131.16000366210938,26649100,02,2023,26787600,-0.42301655552892115,-6.715179638356022
32,2023-01-09,MSFT,224.7082977294922,227.1199951171875,231.2400054931641,226.41000366210935,226.4499969482422,27369800,02,2023,26335160,0.9736375296950817,15.45601662415471
33,2023-01-09,NVDA,156.21067810058594,156.27999877929688,160.55999755859375,151.41000366210938,152.83999633789062,50423100,02,2023,44806260,5.175311483072931,82.15552284904703
34,2023-01-09,TSLA,119.7699966430664,119.7699966430664,123.5199966430664,117.11000061035156,118.95999908447266,190284000,02,2023,178370460,5.934901140427806,94.21363483995361
35,2023-01-10,AAPL,129.83767700195312,130.72999572753906,131.25999450683594,128.1199951171875,130.25999450683594,63896200,02,2023,66667040,0.4456464127659432,7.074417485080356
36,2023-01-10,AMZN,89.87000274658203,89.87000274658203,90.19000244140624,87.29000091552734,87.56999969482422,67756600,02,2023,81390620,2.8731709234134817,45.61017442520328
37,2023-01-10,GOOG,89.23999786376953,89.23999786376953,89.4749984741211,86.69999694824219,86.720001220703125,22855600,02,2023,22647200,0.49548963613803565,7.865654126586749
38,2023-01-10,META,132.8490447998047,132.99000549316406,133.44000244140625,127.1500015258789,127.2699966430664,28684400,02,2023,26787600,2.71877392430091,43.15919804824413
39,2023-01-10,MSFT,226.41995239257807,228.8500061035156,231.30999755859372,227.3300018310547,227.75999450683597,27033900,02,2023,26335160,0.7617229449828233,12.091976882137716
40,2023-01-10,NVDA,159.01942443847656,159.08999633789062,159.6199951171875,154.72000122070312,155.07000732421875,38410100,02,2023,44806260,1.7980501538326532,28.543161311175787
41,2023-01-10,TSLA,118.8499984741211,118.8499984741211,122.76000213623048,114.91999816894533,121.06999969482422,167642500,02,2023,178370460,-0.7681374256751861,-12.19380360634742
42,2023-01-11,AAPL,132.57884216308594,133.49000549316406,133.50999450683594,130.4600067138672,131.25,69458900,02,2023,66667040,2.1112247418687113,33.51465377250687
43,2023-01-11,AMZN,95.089996337890625,95.089996337890625,95.26000213623048,90.93000030517578,90.93000030517578,103126200,02,2023,81390620,5.8083825879343465,92.20521508315223
44,2023-01-11,GOOG,92.26000213623048,92.26000213623048,92.4499969482422,89.73999786376953,90.05999755859375,25998800,02,2023,22647200,3.3841375445472055,53.721518071852046
45,2023-01-11,META,132.7491455078125,132.88999938964844,133.85000610351562,130.33999633789062,130.9600067138672,25423000,02,2023,26787600,-0.07519759900624923,-1.1937248769581594
46,2023-01-11,MSFT,233.26644897460935,235.7700042724609,235.9499969482422,231.1100006103516,231.2899932861328,28669300,02,2023,26335160,3.0238044437711498,48.00140742906273
47,2023-01-11,NVDA,159.93902587890625,160.00999450683594,160.27999877929688,155.6300048828125,158.39999389648438,35328500,02,2023,44806260,0.5782950376514995,9.18014912429161
48,2023-01-11,TSLA,123.22000122070312,123.22000122070312,125.9499969482422,120.51000213623048,122.08999633789062,183810800,02,2023,178370460,3.6769060182475055,58.36907351063773
49,2023-01-12,AAPL,132.4993896484375,133.41000366210938,134.25999450683594,131.44000244140625,133.8800048828125,71379600,02,2023,66667040,-0.05992850243080605,-0.9513354832586557
50,2023-01-12,AMZN,95.2699966430664,95.2699966430664,97.19000244140624,93.5,96.93000030517578,85254800,02,2023,81390620,0.18929468094222024,3.0049599016825956
51,2023-01-12,GOOG,91.910003662109375,91.910003662109375,92.62000274658205,90.56999969482422,92.4000015258789,22754200,02,2023,22647200,-0.37936100803932504,-6.022169306320974
52,2023-01-12,META,136.5651092529297,136.7100067138672,137.67999267578125,131.75999450683594,133.44000244140625,30757700,02,2023,26787600,2.8745674637074226,45.63234381508517
53,2023-01-12,MSFT,235.97735595703125,238.50999450683597,239.8999938964844,233.55999755859372,235.25999450683597,27269500,02,2023,26335160,1.1621504054005527,18.44856575245655
54,2023-01-12,NVDA,165.03677368164062,165.11000061035156,166.3699951171875,154.9199981689453,161,55140900,02,2023,44806260,3.1873070219859967,50.59693039310896
55,2023-01-12,TSLA,123.55999755859376,123.55999755859376,124.12999725341795,117,122.55999755859376,169400900,02,2023,178370460,0.27592625752508315,4.380193545624808
56,2023-01-13,AAPL,133.84014892578125,134.75999450683594,134.9199981689453,131.66000366210938,132.02999877929688,57809700,02,2023,66667040,1.011898455457949,16.06338999115262
57,2023-01-13,AMZN,98.12000274658205,98.12000274658205,98.37000274658205,94.12000274658205,94.18000030517578,85549400,02,2023,81390620,2.9915043601747238,47.48865949792629
58,2023-01-13,GOOG,92.8000030517578,92.8000030517578,92.9800033569336,90.93000030517578,91.52799987792967,18630700,02,2023,22647200,0.9683378894427497,15.371887443280041
59,2023-01-13,META,136.83480834960938,136.97999572753906,137.38999938964844,134.83999633789062,134.97000122070312,22423800,02,2023,26787600,0.1974875560493139,3.1350177620184847
60,2023-01-13,MSFT,236.68972778320312,239.22999572753903,239.3699951171875,234.9199981689453,237,21333300,02,2023,26335160,0.3018814340396192,4.7922191993782874
61,2023-01-13,NVDA,168.91505432128906,168.99000549316406,169.22000122070312,161.64999389648438,162.77999877929688,44728700,02,2023,44806260,2.3499493798453175,37.304289915967026
62,2023-01-13,TSLA,122.4000015258789,122.4000015258789,122.62999725341795,115.5999984741211,116.5500030517578,180714100,02,2023,178370460,-0.9388119582672938,-14.90317781657285
63,2023-01-17,AAPL,135.01210021972656,135.94000244140625,137.2899932861328,134.1300048828125,134.8300018310547,63646600,03,2023,67955850,0.8756350791235379,13.900275951631482
64,2023-01-17,AMZN,96.0500030517578,96.0500030517578,98.88999938964844,95.7300033569336,98.68000030517578,72755000,03,2023,72202400,-2.109661268732843,-33.489834405912646
65,2023-01-17,GOOG,92.160003662109375,92.160003662109375,92.970001220703125,90.839996337890625,92.779998779296875,22935800,03,2023,31247475,-0.6896544920278469,-10.947925658785561
66,2023-01-17,META,135.21653747558594,135.36000061035156,136.75,134.25,136.17999267578125,21147600,03,2023,24669225,-1.1826456247074235,-18.773917272566806
67,2023-01-17,MSFT,237.79782104492188,240.3500061035156,240.91000366210935,237.08999633789065,237.97000122070312,29831300,03,2023,30968200,0.46816280203494376,7.431854083653749
68,2023-01-17,NVDA,176.94151306152344,177.02000427246094,177.27999877929688,168.99000549316406,168.99000549316406,51110200,03,2023,49215625,4.7517722872512325,75.43204655325202
69,2023-01-17,TSLA,131.49000549316406,131.49000549316406,131.6999969482422,125.0199966430664,125.6999969482422,186477000,03,2023,172826825,7.426473736900463,117.8916157559469
70,2023-01-18,AAPL,134.28709411621094,135.2100067138672,138.61000061035156,135.02999877929688,136.82000732421875,69672800,03,2023,67955850,-0.5369934267637544,-8.524506377359623
71,2023-01-18,AMZN,95.45999908447266,95.45999908447266,99.31999969482422,95.37999725341795,97.25,79570400,03,2023,72202400,-0.614267515397382,-9.751194505242072
72,2023-01-18,GOOG,91.779998779296875,91.779998779296875,93.58799743652344,91.4000015258789,92.94000244140624,19641600,03,2023,31247475,-0.41233167069494314,-6.545562350007593
73,2023-01-18,META,132.87901306152344,133.02000427246094,137.25,132.8000030517578,135.80999755859375,20215500,03,2023,24669225,-1.7287267206384072,-27.442685925608735
74,2023-01-18,MSFT,233.3060302734375,235.80999755859372,242.3800048828125,235.5200042724609,241.57000732421875,30028700,03,2023,30968200,-1.8889116610685153,-29.985543022543308
75,2023-01-18,NVDA,173.6929473876953,173.77000427246094,178.72999572753906,172.82000732421875,176.6699981689453,43962400,03,2023,49215625,-1.8359545013603373,-29.144874174174298
76,2023-01-18,TSLA,128.77999877929688,128.77999877929688,136.67999267578125,127.01000213623048,136.55999755859375,195680300,03,2023,172826825,-2.0609982513142944,-32.71733295309974
77,2023-01-19,AAPL,134.34669494628906,135.27000427246094,136.25,133.77000427246094,134.0800018310547,58280400,03,2023,67955850,0.044383140815118516,0.704560518004585
78,2023-01-19,AMZN,93.68000030517578,93.68000030517578,95.44000244140624,92.86000061035156,94.73999786376952,69002700,03,2023,72202400,-1.864654092151996,-29.600466053958588
79,2023-01-19,GOOG,93.910003662109375,93.910003662109375,94.4000015258789,91.37999725341795,91.38999938964844,28707700,03,2023,31247475,2.320772402639193,36.84111976179099
80,2023-01-19,META,136.0056915283203,136.14999389648438,137.4499969482422,132.13999938964844,132.49000549316406,28625200,03,2023,24669225,2.3530265575868015,37.35313859823049
81,2023-01-19,MSFT,229.46722412109372,231.92999267578125,235.5200042724609,230.67999267578125,233.77999877929688,28623000,03,2023,30968200,-1.6453951695310498,-26.119838562036716
82,2023-01-19,NVDA,167.5756378173828,167.64999389648438,171.97000122070312,167.30999755859375,170.36000061035156,45293200,03,2023,49215625,-3.5219101652171347,-55.90859062244966
83,2023-01-19,TSLA,127.16999816894533,127.16999816894533,129.99000549316406,124.30999755859376,127.26000213623048,170291900,03,2023,172826825,-1.2501946153228083,-19.84622425545727
84,2023-01-20,AAPL,136.92892456054688,137.8699951171875,138.02000427246094,134.22000122070312,135.27999877929688,80223600,03,2023,67955850,1.9220641157493112,30.511821925163662
85,2023-01-20,AMZN,97.25,97.25,97.3499984741211,93.1999969482422,93.86000061035156,67481500,03,2023,72202400,3.810845093076898,60.49529040763359
86,2023-01-20,GOOG,99.279998779296875,99.279998779296875,99.41999816894533,95.910003662109375,95.9499969482422,53704800,03,2023,31247475,5.718235446469455,90.77417357683545
87,2023-01-20,META,139.22227478027344,139.3699951171875,139.94000244140625,134.61000061035156,135.88999938964844,28688600,03,2023,24669225,2.3650357685827794,37.54377891265524
88,2023-01-20,MSFT,237.66921997070312,240.22000122070312,240.7400054931641,234.50999450683597,234.8600006103516,35389800,03,2023,30968200,3.574364871072433,56.74128326317864
89,2023-01-20,NVDA,178.3108673095703,178.38999938964844,178.55999755859375,168.25,170.11000061035156,56496700,03,2023,49215625,6.4061993927102545,101.69526265322604
90,2023-01-20,TSLA,133.4199981689453,133.4199981689453,133.50999450683594,127.3499984741211,128.67999267578125,138858100,03,2023,172826825,4.9146812062518475,78.01814546943197
91,2023-01-23,AAPL,140.14682006835938,141.11000061035156,143.32000732421875,137.89999389648438,138.1199951171875,81760300,04,2023,67731120,2.350048039988528,37.30585609718652
92,2023-01-23,AMZN,97.5199966430664,97.5199966430664,97.779998779296875,95.86000061035156,97.55999755859376,76501100,04,2023,78798280,0.2776315095798454,4.407263582782305
93,2023-01-23,GOOG,101.20999908447266,101.20999908447266,101.4000015258789,98.75,99.12999725341795,31791800,04,2023,28749320,1.9439971080844165,30.859997384520707
94,2023-01-23,META,143.11814880371094,143.27000427246094,143.75999450683594,138.66000366210938,139.2899932861328,27470100,04,2023,27463260,2.798312288451066,44.421830435625374
95,2023-01-23,MSFT,240.004150390625,242.5800018310547,245.1699981689453,239.6499938964844,241.1000061035156,31934000,04,2023,39729680,0.9824286124259896,15.595570736120571
96,2023-01-23,NVDA,191.8448638916016,191.92999267578125,192.4499969482422,178.17999267578125,180.63999938964844,65516300,04,2023,52651620,7.590113146909072,120.48931085737958
97,2023-01-23,TSLA,143.75,143.75,145.3800048828125,134.27000427246094,135.8699951171875,203119200,04,2023,219191660,7.742468874848996,122.9078830590511
98,2023-01-24,AAPL,141.55711364746094,142.52999877929688,143.16000366210938,140.3000030517578,140.30999755859375,66435100,04,2023,67731120,1.0062972377208768,15.974473416124114
99,2023-01-24,AMZN,96.31999969482422,96.31999969482422,98.089996337890625,96,96.93000030517578,66929500,04,2023,78798280,-1.2305137300550828,-19.533799887457292
100,2023-01-24,GOOG,99.20999908447266,99.20999908447266,101.08999633789062,98.6999969482422,99.5500030517578,27391400,04,2023,28749320,-1.9760893371125743,-31.36944572667811
101,2023-01-24,META,142.98828125,143.13999938964844,145,141.36000061035156,141.69000244140625,21970200,04,2023,27463260,-0.09074149910159868,-1.4404766412961265
102,2023-01-24,MSFT,239.4698486328125,242.0399932861328,243.9499969482422,240.44000244140625,242.5,40234400,04,2023,39729680,-0.222621882556151,-3.5340128258676233
103,2023-01-24,NVDA,192.56455993652344,192.6499938964844,194.9499969482422,188.1999969482422,188.2700042724609,49620400,04,2023,52651620,0.37514480727953714,5.955239194193451
104,2023-01-24,TSLA,143.88999938964844,143.88999938964844,146.5,141.10000610351562,143,158699100,04,2023,219191660,0.09739087975544347,1.5460322867921907
105,2023-01-25,AAPL,140.89169311523438,141.86000061035156,142.42999267578125,138.80999755859375,140.88999938964844,65799300,04,2023,67731120,-0.47007212501078977,-7.462163646253291
106,2023-01-25,AMZN,97.18000030517578,97.18000030517578,97.23999786376952,91.5199966430664,92.55999755859376,94261600,04,2023,78798280,0.8928577793566816,14.173677841962958
107,2023-01-25,GOOG,96.7300033569336,96.7300033569336,97.720001220703125,95.26200103759766,97.1999969482422,31000900,04,2023,28749320,-2.4997437258591826,-39.6822014401045
108,2023-01-25,META,141.3500213623047,141.5,143.1699981689453,140.30999755859375,141.22000122070312,26622000,04,2023,27463260,-1.1457301768884043,-18.187902705772565
109,2023-01-25,MSFT,238.05506896972656,240.6100006103516,243.3000030517578,230.8999938964844,234.47999572753903,66526600,04,2023,39729680,-0.590796574668262,-9.378604872006141
110,2023-01-25,NVDA,193.1443023681641,193.22999572753903,193.6999969482422,185.8000030517578,189.1300048828125,44953700,04,2023,52651620,0.30106392984865504,4.779241722668022
111,2023-01-25,TSLA,144.42999267578125,144.42999267578125,146.41000366210938,138.07000732421875,141.91000366210938,192734300,04,2023,219191660,0.3752820129427681,5.957417266573724
112,2023-01-26,AAPL,142.9773712158203,143.9600067138672,144.25,141.89999389648438,143.1699981689453,54105100,04,2023,67731120,1.4803414271415294,23.499691630097573
113,2023-01-26,AMZN,99.220001220703125,99.220001220703125,99.48999786376952,96.91999816894533,98.23999786376952,68523600,04,2023,78798280,2.099198301215366,33.323739945750695
114,2023-01-26,GOOG,99.160003662109375,99.160003662109375,99.20999908447266,96.81999969482422,98.279998779296875,24542100,04,2023,28749320,2.5121474422047596,39.87910433280481
115,2023-01-26,META,147.1438751220703,147.3000030517578,147.50999450683594,143.3000030517578,144.39999389648438,25482100,04,2023,27463260,4.098940844808907,65.0686686847762
116,2023-01-26,MSFT,245.36659240722656,248,248.30999755859372,242,243.6499938964844,33454500,04,2023,39729680,3.071358013565262,48.75629694683417
117,2023-01-26,NVDA,197.9321746826172,198.0200042724609,201.66000366210935,192.77999877929688,197.00999450683597,48953500,04,2023,52651620,2.478909424584863,39.35146716063463
118,2023-01-26,TSLA,160.27000427246094,160.27000427246094,161.4199981689453,154.75999450683594,159.97000122070312,234815100,04,2023,219191660,10.967259156647335,174.09984175490897
119,2023-01-27,AAPL,144.9339141845703,145.92999267578125,147.22999572753906,143.0800018310547,143.16000366210938,70555800,04,2023,67731120,1.3684284108123945,21.72312757202956
120,2023-01-27,AMZN,102.23999786376952,102.23999786376952,103.48999786376952,99.529998779296875,99.529998779296875,87775600,04,2023,78798280,3.043737760442844,48.31783902137073
121,2023-01-27,GOOG,100.70999908447266,100.70999908447266,101.58000183105467,98.970001220703125,99.0500030517578,29020400,04,2023,28749320,1.5631256203306965,24.813849956091552
122,2023-01-27,META,151.5791778564453,151.74000549316406,153.19000244140625,147.38999938964844,148.24000549316406,35771900,04,2023,27463260,3.014262558122427,47.84993469027191
123,2023-01-27,MSFT,245.5248870849609,248.16000366210935,249.8300018310547,246.8300018310547,248.9900054931641,26498900,04,2023,39729680,0.06451354122065656,1.0241207175958296
124,2023-01-27,NVDA,203.55967712402344,203.6499938964844,206.27999877929688,194.0500030517578,194.6199951171875,54214200,04,2023,52651620,2.84314687616094,45.133557450912015
125,2023-01-27,TSLA,177.89999389648438,177.89999389648438,180.67999267578125,161.1699981689453,162.42999267578125,306590600,04,2023,219191660,11.000180416824756,174.6224505585668
126,2023-01-30,AAPL,142.02392578125,143,145.5500030517578,142.85000610351562,144.9600067138672,64015300,05,2023,96049940,-2.0078036391223852,-31.87289466340984
127,2023-01-30,AMZN,100.5500030517578,100.5500030517578,101.73999786376952,99.01000213623048,101.08999633789062,70691900,05,2023,104039660,-1.652968356145279,-26.24005917251792
128,2023-01-30,GOOG,97.9499969482422,97.9499969482422,99.40899658203124,97.5199966430664,98.74500274658205,24365100,05,2023,31302100,-2.7405442968135074,-43.504791997949546
129,2023-01-30,META,146.9041290283203,147.05999755859375,151.1199951171875,146.9499969482422,149.41000366210938,28040100,05,2023,68165720,-3.084228912069009,-48.960616126379385
130,2023-01-30,MSFT,240.13278198242188,242.7100067138672,245.6000061035156,242.1999969482422,244.50999450683597,25867400,05,2023,30537220,-2.1961541929854,-34.86286701234672
131,2023-01-30,NVDA,191.53501892089844,191.6199951171875,201.3999938964844,191.5,199.5,48861100,05,2023,52814940,-5.9071906445394395,-93.77374435499225
132,2023-01-30,TSLA,166.66000366210938,166.66000366210938,179.77000427246094,166.5,178.0500030517578,230878800,05,2023,218321780,-6.318150994943417,-100.29753767025356
133,2023-01-31,AAPL,143.3050994873047,144.2899932861328,144.33999633789062,142.27999877929688,142.6999969482422,65874500,05,2023,96049940,0.9020830110188616,14.32012385455348
134,2023-01-31,AMZN,103.12999725341795,103.12999725341795,103.3499984741211,101.13999938964844,101.16000366210938,66527300,05,2023,104039660,2.5658817736008643,40.73211039924735
135,2023-01-31,GOOG,99.87000274658205,99.87000274658205,99.910003662109375,97.79000091552734,97.86000061035156,22306800,05,2023,31302100,1.9601897479939678,31.11704757414246
136,2023-01-31,META,148.81210327148438,148.97000122070312,149.8800048828125,147.52000427246094,147.9499969482422,29842100,05,2023,68165720,1.2987887105584628,20.617631602535653
137,2023-01-31,MSFT,245.17860412597656,247.80999755859372,247.9499969482422,242.9499969482422,243.4499969482422,26541100,05,2023,30537220,2.1012633518417534,33.356521608163774
138,2023-01-31,NVDA,195.2833404541016,195.3699951171875,196.8699951171875,189.5,191.6999969482422,49801700,05,2023,52814940,1.9569901913086607,31.0662561863726
139,2023-01-31,TSLA,173.22000122070312,173.22000122070312,174.3000030517578,162.77999877929688,164.57000732421875,196813500,05,2023,218321780,3.9361558949042363,62.484537716985
140,2023-02-01,AAPL,144.43731689453125,145.42999267578125,146.61000061035156,141.32000732421875,143.97000122070312,77663600,05,2023,96049940,0.7900747504989258,12.542047841829374
141,2023-02-01,AMZN,105.1500015258789,105.1500015258789,106.23999786376952,101.23999786376952,102.52999877929688,80450100,05,2023,104039660,1.9586971068148662,31.093352630003118
142,2023-02-01,GOOG,101.43000030517578,101.43000030517578,102.19000244140624,98.41999816894533,99.73999786376952,26392600,05,2023,31302100,1.5620281522893187,24.79642819103559
143,2023-02-01,META,152.95770263671875,153.1199951171875,153.5800018310547,147.05999755859375,148.02999877929688,55661000,05,2023,68165720,2.7857944845194327,44.22311645864277
144,2023-02-01,MSFT,250.06613159179688,252.75,255.17999267578125,245.47000122070312,248,31259900,05,2023,30537220,1.9934559474484193,31.645132119066968
145,2023-02-01,NVDA,209.3371124267578,209.42999267578125,211.9199981689453,196.1100006103516,196.91000366210935,66047700,05,2023,52814940,7.196605680738721,114.24257349017611
146,2023-02-01,TSLA,181.41000366210935,181.41000366210935,183.80999755859372,169.92999267578125,173.88999938964844,213806300,05,2023,218321780,4.728092820511631,75.05614667222237
147,2023-02-02,AAPL,149.79054260253906,150.82000732421875,151.17999267578125,148.1699981689453,148.89999389648438,118339000,05,2023,96049940,3.706262220252099,58.83508877028691
148,2023-02-02,AMZN,112.91000366210938,112.91000366210938,114,108.87999725341795,110.25,158154200,05,2023,104039660,7.379935352944922,117.1528418137557
149,2023-02-02,GOOG,108.8000030517578,108.8000030517578,108.81999969482422,106.54000091552734,106.79000091552734,46622600,05,2023,31302100,7.266097529732463,115.34572239367708
150,2023-02-02,META,188.56993103027344,188.7700042724609,197.16000366210935,180.16000366210935,183.3800048828125,150475700,05,2023,68165720,23.282402768649902,369.596685899336
151,2023-02-02,MSFT,261.7903137207031,264.6000061035156,264.69000244140625,257.25,258.82000732421875,39940400,05,2023,30537220,4.688432637509088,74.42656078516612
152,2023-02-02,NVDA,216.99371337890625,217.08999633789065,219.4900054931641,207,210,56427600,05,2023,52814940,3.657545890161873,58.061741005048084
153,2023-02-02,TSLA,188.2700042724609,188.2700042724609,196.75,182.6100006103516,187.3300018310547,217448300,05,2023,218321780,3.7814897039133877,60.02928805143658
154,2023-02-03,AAPL,153.44541931152344,154.5,157.3800048828125,147.8300018310547,148.02999877929688,154357300,05,2023,96049940,2.4399916346403705,38.733666398018364
155,2023-02-03,AMZN,103.38999938964844,103.38999938964844,108.77999877929688,102.5199966430664,105.26000213623048,144374800,05,2023,104039660,-8.431497620839846,-133.84587530745
156,2023-02-03,GOOG,105.22000122070312,105.22000122070312,108.0199966430664,103.3000030517578,103.51000213623048,36823400,05,2023,31302100,-3.290442767130819,-52.23415959071618
157,2023-02-03,META,186.3322906494141,186.52999877929688,196.7700042724609,182.88999938964844,183.47000122070312,76809700,05,2023,68165720,-1.1866368983823317,-18.837276777916042
158,2023-02-03,MSFT,255.60667419433597,258.3500061035156,264.20001220703125,257.1000061035156,259.5400085449219,29077300,05,2023,30537220,-2.3620581825515186,-37.49651119977915
159,2023-02-03,NVDA,210.90640258789065,211,217.4499969482422,207.88999938964844,210,42936600,05,2023,52814940,-2.805293617140958,-44.532655592830906
160,2023-02-03,TSLA,189.97999572753903,189.97999572753903,199,183.69000244140625,183.9499969482422,232662000,05,2023,218321780,0.9082654784473565,14.418267482380807
161,2023-02-06,AAPL,150.6943359375,151.72999572753906,153.10000610351562,150.77999877929688,152.57000732421875,69858300,06,2023,66151760,-1.7928742261365316,-28.46099600624785
162,2023-02-06,AMZN,102.18000030517578,102.18000030517578,103.9499969482422,100.6500015258789,102.93000030517578,81945200,06,2023,78937480,-1.1703250716856073,-18.57833455670374
163,2023-02-06,GOOG,103.47000122070312,103.47000122070312,104.6999969482422,102.20999908447266,102.68499755859376,25573000,06,2023,55996340,-1.6631818852855806,-26.402193921199217
164,2023-02-06,META,185.86279296875,186.05999755859372,190.6999969482422,185.5200042724609,186.52999877929688,42483800,06,2023,39251200,-0.25196796488025086,-3.999867440569203
165,2023-02-06,MSFT,254.0434417724609,256.7699890136719,258.29998779296875,254.77999877929688,257.44000244140625,22518000,06,2023,39247800,-0.6115773098657629,-9.708488816368185
166,2023-02-06,NVDA,210.7964782714844,210.88999938964844,215.6999969482422,207.8600006103516,208.05999755859372,45219700,06,2023,55012220,-0.052119952290419214,-0.8273785926300034
167,2023-02-06,TSLA,194.75999450683597,194.75999450683597,198.1699981689453,189.9199981689453,193.00999450683597,186188100,06,2023,194611500,2.5160537355481294,39.941114817212544
168,2023-02-07,AAPL,153.59439086914062,154.64999389648438,155.22999572753906,150.63999938964844,150.63999938964844,83322600,06,2023,66151760,1.924461801167765,30.549884001200027
